 32.5518981872998978,-106.7647076739999932
 32.5519015745252958,-106.7647091349206221
 32.5519049617506937,-106.7647105958412652
 32.5519083489760916,-106.7647120567618941
 32.5519117362014825,-106.7647135176825373
 32.5519151234268804,-106.7647149786031662
 32.5519185106522784,-106.7647164395238093
 32.5519218978776763,-106.7647179004444382
 32.5519252851030743,-106.7647193613650671
 32.5519286723284722,-106.7647208222857103
 32.5519320595538630,-106.7647222832063392
 32.5519354467792610,-106.7647237441269823
 32.5519388340046589,-106.7647252050476112
 32.5519422212300569,-106.7647266659682543
 32.5519456084554548,-106.7647281268888833
 32.5519489956808528,-106.7647295878095122
 32.5519523829062436,-106.7647310487301553
 32.5519557701316415,-106.7647325096507842
 32.5519591573570395,-106.7647339705714273
 32.5519625445824374,-106.7647354314920563
 32.5519659318078354,-106.7647368924126994
 32.5519693190332333,-106.7647383533333283
 32.5519727062586313,-106.7647398142539572
 32.5519760934840221,-106.7647412751746003
 32.5519794807094200,-106.7647427360952292
 32.5519828679348180,-106.7647441970158724
 32.5519862551602159,-106.7647456579365013
 32.5519896423856139,-106.7647471188571444
 32.5519930296110118,-106.7647485797777733
 32.5519964168364027,-106.7647500406984022
 32.5519998040618006,-106.7647515016190454
 32.5520031912871985,-106.7647529625396743
 32.5520065785125965,-106.7647544234603174
 32.5520099657379944,-106.7647558843809463
 32.5520133529633924,-106.7647573453015895
 32.5520167401887832,-106.7647588062222184
 32.5520201274141812,-106.7647602671428473
 32.5520235146395791,-106.7647617280634904
 32.5520269018649770,-106.7647631889841193
 32.5520302890903750,-106.7647646499047625
 32.5520336763157729,-106.7647661108253914
 32.5520370635411638,-106.7647675717460345
 32.5520404507665617,-106.7647690326666634
 32.5520438379919597,-106.7647704935872923
 32.5520472252173576,-106.7647719545079354
 32.5520506124427556,-106.7647734154285644
 32.5520539996681535,-106.7647748763492075
 32.5520573868935514,-106.7647763372698364
 32.5520607741189423,-106.7647777981904795
 32.5520641613443402,-106.7647792591111084
 32.5520675485697382,-106.7647807200317374
 32.5520709357951361,-106.7647821809523805
 32.5520743230205341,-106.7647836418730094
 32.5520777102459320,-106.7647851027936525
 32.5520810974713228,-106.7647865637142814
 32.5520844846967208,-106.7647880246349246
 32.5520878719221187,-106.7647894855555535
 32.5520912591475167,-106.7647909464761824
 32.5520946463729146,-106.7647924073968255
 32.5520980335983126,-106.7647938683174544
 32.5521014208237034,-106.7647953292380976
 32.5521048080491013,-106.7647967901587265
 32.5521081952744993,-106.7647982510793696
 32.5521115824998972,-106.7647997119999985
 32.5518996180558986,-106.7647025906799882
 32.5519030052812965,-106.7647040516006172
 32.5519063925066945,-106.7647055125212603
 32.5519097797320924,-106.7647069734418892
 32.5519131669574833,-106.7647084343625323
 32.5519165541828812,-106.7647098952831612
 32.5519199414082792,-106.7647113562038044
 32.5519233286336771,-106.7647128171244333
 32.5519267158590750,-106.7647142780450622
 32.5519301030844730,-106.7647157389657053
 32.5519334903098638,-106.7647171998863342
 32.5519368775352618,-106.7647186608069774
 32.5519402647606597,-106.7647201217276063
 32.5519436519860577,-106.7647215826482494
 32.5519470392114556,-106.7647230435688783
 32.5519504264368535,-106.7647245044895072
 32.5519538136622444,-106.7647259654101504
 32.5519572008876423,-106.7647274263307793
 32.5519605881130403,-106.7647288872514224
 32.5519639753384382,-106.7647303481720513
 32.5519673625638362,-106.7647318090926944
 32.5519707497892341,-106.7647332700133234
 32.5519741370146320,-106.7647347309339523
 32.5519775242400229,-106.7647361918545954
 32.5519809114654208,-106.7647376527752243
 32.5519842986908188,-106.7647391136958674
 32.5519876859162167,-106.7647405746164964
 32.5519910731416147,-106.7647420355371395
 32.5519944603670126,-106.7647434964577684
 32.5519978475924034,-106.7647449573783973
 32.5520012348178014,-106.7647464182990404
 32.5520046220431993,-106.7647478792196694
 32.5520080092685973,-106.7647493401403125
 32.5520113964939952,-106.7647508010609414
 32.5520147837193932,-106.7647522619815845
 32.5520181709447840,-106.7647537229022134
 32.5520215581701819,-106.7647551838228424
 32.5520249453955799,-106.7647566447434855
 32.5520283326209778,-106.7647581056641144
 32.5520317198463758,-106.7647595665847575
 32.5520351070717737,-106.7647610275053864
 32.5520384942971646,-106.7647624884260296
 32.5520418815225625,-106.7647639493466585
 32.5520452687479604,-106.7647654102672874
 32.5520486559733584,-106.7647668711879305
 32.5520520431987563,-106.7647683321085594
 32.5520554304241543,-106.7647697930292026
 32.5520588176495522,-106.7647712539498315
 32.5520622048749431,-106.7647727148704746
 32.5520655921003410,-106.7647741757911035
 32.5520689793257390,-106.7647756367117324
 32.5520723665511369,-106.7647770976323756
 32.5520757537765348,-106.7647785585530045
 32.5520791410019328,-106.7647800194736476
 32.5520825282273236,-106.7647814803942765
 32.5520859154527216,-106.7647829413149196
 32.5520893026781195,-106.7647844022355486
 32.5520926899035175,-106.7647858631561775
 32.5520960771289154,-106.7647873240768206
 32.5520994643543133,-106.7647887849974495
 32.5521028515797042,-106.7647902459180926
 32.5521062388051021,-106.7647917068387216
 32.5521096260305001,-106.7647931677593647
 32.5521130132558980,-106.7647946286799936
 32.5519010488118994,-106.7646975073599975
 32.5519044360372973,-106.7646989682806264
 32.5519078232626953,-106.7647004292012696
 32.5519112104880932,-106.7647018901218985
 32.5519145977134841,-106.7647033510425416
 32.5519179849388820,-106.7647048119631705
 32.5519213721642799,-106.7647062728838137
 32.5519247593896779,-106.7647077338044426
 32.5519281466150758,-106.7647091947250715
 32.5519315338404738,-106.7647106556457146
 32.5519349210658646,-106.7647121165663435
 32.5519383082912626,-106.7647135774869867
 32.5519416955166605,-106.7647150384076156
 32.5519450827420584,-106.7647164993282587
 32.5519484699674564,-106.7647179602488876
 32.5519518571928543,-106.7647194211695165
 32.5519552444182452,-106.7647208820901596
 32.5519586316436431,-106.7647223430107886
 32.5519620188690411,-106.7647238039314317
 32.5519654060944390,-106.7647252648520606
 32.5519687933198369,-106.7647267257727037
 32.5519721805452349,-106.7647281866933326
 32.5519755677706328,-106.7647296476139616
 32.5519789549960237,-106.7647311085346047
 32.5519823422214216,-106.7647325694552336
 32.5519857294468196,-106.7647340303758767
 32.5519891166722175,-106.7647354912965056
 32.5519925038976154,-106.7647369522171488
 32.5519958911230134,-106.7647384131377777
 32.5519992783484042,-106.7647398740584066
 32.5520026655738022,-106.7647413349790497
 32.5520060527992001,-106.7647427958996786
 32.5520094400245981,-106.7647442568203218
 32.5520128272499960,-106.7647457177409507
 32.5520162144753940,-106.7647471786615938
 32.5520196017007848,-106.7647486395822227
 32.5520229889261827,-106.7647501005028516
 32.5520263761515807,-106.7647515614234948
 32.5520297633769786,-106.7647530223441237
 32.5520331506023766,-106.7647544832647668
 32.5520365378277745,-106.7647559441853957
 32.5520399250531653,-106.7647574051060388
 32.5520433122785633,-106.7647588660266678
 32.5520466995039612,-106.7647603269472967
 32.5520500867293592,-106.7647617878679398
 32.5520534739547571,-106.7647632487885687
 32.5520568611801551,-106.7647647097092118
 32.5520602484055530,-106.7647661706298408
 32.5520636356309438,-106.7647676315504839
 32.5520670228563418,-106.7647690924711128
 32.5520704100817397,-106.7647705533917417
 32.5520737973071377,-106.7647720143123848
 32.5520771845325356,-106.7647734752330138
 32.5520805717579336,-106.7647749361536569
 32.5520839589833244,-106.7647763970742858
 32.5520873462087224,-106.7647778579949289
 32.5520907334341203,-106.7647793189155578
 32.5520941206595182,-106.7647807798361868
 32.5520975078849162,-106.7647822407568299
 32.5521008951103141,-106.7647837016774588
 32.5521042823357050,-106.7647851625981019
 32.5521076695611029,-106.7647866235187308
 32.5521110567865009,-106.7647880844393740
