0	54.07824
2	53.87712
4	53.845184
6	53.472576
8	53.5528
10	53.127744
12	53.113664
14	53.402048
16	52.22528
18	52.847072
20	53.049056
22	52.692928
24	52.93424
26	53.230752
28	54.086688
30	52.106112
32	52.187904
34	52.126944
36	52.83408
38	52.062848
40	51.906112
42	52.140224
44	51.8344
46	51.733344
48	51.538016
50	50.964928
52	50.789088
54	50.754304
56	50.030272
58	49.933056
60	50.58896
62	50.777152
64	49.765024
66	49.3112
68	49.000672
70	48.883968
72	48.423904
74	47.95184
76	48.458912
78	48.511488
80	48.4368
82	48.396192
84	48.367136
86	48.699136
88	48.758496
90	48.904512
92	48.68976
94	48.683808
96	48.659488
98	48.342208
100	48.383616
102	48.478336
104	48.417408
106	48.021024
108	48.795136
110	48.783968
112	48.465504
114	48.939456
116	49.064192
118	50.046976
120	48.81792
122	49.065056
124	49.140608
126	49.724704
128	49.649856
130	49.723616
132	49.91376
134	50.018912
136	50.350048
138	50.058304
140	50.059008
142	50.13168
144	50.576032
146	50.085344
148	50.250656
150	50.073984
152	51.447168
154	50.92432
156	50.649664
158	50.502272
160	50.9064
162	51.00384
164	50.692032
166	51.566912
168	51.428736
170	51.888512
172	52.374304
174	52.676992
176	53.206528
178	53.770976
180	54.07824
182	53.87712
184	53.845184
186	53.472576
188	53.5528
190	53.127744
192	53.113664
194	53.402048
196	52.22528
198	52.847072
200	53.049056
202	52.692928
204	52.93424
206	53.230752
208	54.086688
210	52.106112
212	52.187904
214	52.126944
216	52.83408
218	52.062848
220	51.906112
222	52.140224
224	51.8344
226	51.733344
228	51.538016
230	50.964928
232	50.789088
234	50.754304
236	50.030272
238	49.933056
240	50.58896
242	50.777152
244	49.765024
246	49.3112
248	49.000672
250	48.883968
252	48.423904
254	47.95184
256	48.458912
258	48.511488
260	48.4368
262	48.396192
264	48.367136
266	48.699136
268	48.758496
270	48.904512
272	48.68976
274	48.683808
276	48.659488
278	48.342208
280	48.383616
282	48.478336
284	48.417408
286	48.021024
288	48.795136
290	48.783968
292	48.465504
294	48.939456
296	49.064192
298	50.046976
300	48.81792
302	49.065056
304	49.140608
306	49.724704
308	49.649856
310	49.723616
312	49.91376
314	50.018912
316	50.350048
318	50.058304
320	50.059008
322	50.13168
324	50.576032
326	50.085344
328	50.250656
330	50.073984
332	51.447168
334	50.92432
336	50.649664
338	50.502272
340	50.9064
342	51.00384
344	50.692032
346	51.566912
348	51.428736
350	51.888512
352	52.374304
354	52.676992
356	53.206528
358	53.770976
