0	532.40885
2	530.60645
4	526.2829
6	525.4886
8	517.3227
10	512.92205
12	510.5137
14	503.5905
16	495.9643
18	492.3316
20	490.46225
22	486.058
24	479.44995
26	478.76825
28	475.7921
30	475.0615
32	474.1062
34	471.4115
36	471.09295
38	467.26305
40	464.3807
42	460.6523
44	463.9081
46	466.6258
48	466.49565
50	466.17375
52	465.65865
54	466.6582
56	471.24805
58	473.7515
60	476.39865
62	480.38835
64	481.04775
66	485.19045
68	485.5613
70	487.54185
72	484.55135
74	490.1403
76	490.3239
78	493.05555
80	494.9605
82	498.29855
84	500.7308
86	499.5054
88	496.2073
90	497.9361
92	501.6361
94	506.40315
96	511.82915
98	515.84475
100	519.5041
102	515.33735
104	520.98195
106	527.849
108	531.5749
110	541.26425
112	551.4653
114	549.45135
116	555.89285
118	561.967
120	565.96695
122	565.7996
124	567.13365
126	571.23495
128	574.5363
130	570.8564
132	563.26105
134	555.1241
136	552.11225
138	551.0635
140	555.3246
142	560.12015
144	560.22415
146	558.53105
148	557.93655
150	551.4675
152	547.3946
154	541.2066
156	545.7437
158	538.6064
160	540.9001
162	542.395
164	546.7468
166	550.28095
168	547.8097
170	545.28775
172	533.667
174	532.11155
176	529.6056
178	528.82005
180	532.40885
182	530.60645
184	526.2829
186	525.4886
188	517.3227
190	512.92205
192	510.5137
194	503.5905
196	495.9643
198	492.3316
200	490.46225
202	486.058
204	479.44995
206	478.76825
208	475.7921
210	475.0615
212	474.1062
214	471.4115
216	471.09295
218	467.26305
220	464.3807
222	460.6523
224	463.9081
226	466.6258
228	466.49565
230	466.17375
232	465.65865
234	466.6582
236	471.24805
238	473.7515
240	476.39865
242	480.38835
244	481.04775
246	485.19045
248	485.5613
250	487.54185
252	484.55135
254	490.1403
256	490.3239
258	493.05555
260	494.9605
262	498.29855
264	500.7308
266	499.5054
268	496.2073
270	497.9361
272	501.6361
274	506.40315
276	511.82915
278	515.84475
280	519.5041
282	515.33735
284	520.98195
286	527.849
288	531.5749
290	541.26425
292	551.4653
294	549.45135
296	555.89285
298	561.967
300	565.96695
302	565.7996
304	567.13365
306	571.23495
308	574.5363
310	570.8564
312	563.26105
314	555.1241
316	552.11225
318	551.0635
320	555.3246
322	560.12015
324	560.22415
326	558.53105
328	557.93655
330	551.4675
332	547.3946
334	541.2066
336	545.7437
338	538.6064
340	540.9001
342	542.395
344	546.7468
346	550.28095
348	547.8097
350	545.28775
352	533.667
354	532.11155
356	529.6056
358	528.82005
