0	649.37649
2	650.30567
4	652.21198
6	653.71565
8	654.57602
10	656.00164
12	654.8885
14	651.79534
16	647.87051
18	649.00479
20	650.64881
22	653.12142
24	652.91485
26	655.18341
28	656.93236
30	658.11795
32	659.16802
34	655.66256
36	653.17049
38	651.90699
40	654.24821
42	655.13567
44	656.42871
46	659.11594
48	664.18261
50	664.66841
52	663.63717
54	663.29522
56	664.62396
58	661.73289
60	669.18453
62	672.43344
64	676.14848
66	679.6419
68	687.316
70	691.09005
72	693.97769
74	704.34392
76	707.27496
78	714.08953
80	716.07977
82	719.97072
84	719.62023
86	718.57898
88	722.32818
90	724.32661
92	721.77735
94	724.25948
96	723.38532
98	721.46305
100	716.81729
102	716.16727
104	718.19244
106	722.60328
108	726.76016
110	730.33632
112	729.93249
114	729.27428
116	734.20669
118	733.3515
120	734.29664
122	733.65831
124	727.79469
126	721.67466
128	716.1259
130	711.93381
132	712.4691
134	711.74656
136	706.37959
138	707.47348
140	709.19226
142	705.64683
144	702.65958
146	697.36751
148	693.86569
150	690.13546
152	682.92623
154	681.77641
156	682.14769
158	679.13937
160	675.4832
162	671.00075
164	669.51143
166	663.30061
168	663.29536
170	663.59272
172	660.81904
174	657.06767
176	655.00008
178	649.43144
180	649.37649
182	650.30567
184	652.21198
186	653.71565
188	654.57602
190	656.00164
192	654.8885
194	651.79534
196	647.87051
198	649.00479
200	650.64881
202	653.12142
204	652.91485
206	655.18341
208	656.93236
210	658.11795
212	659.16802
214	655.66256
216	653.17049
218	651.90699
220	654.24821
222	655.13567
224	656.42871
226	659.11594
228	664.18261
230	664.66841
232	663.63717
234	663.29522
236	664.62396
238	661.73289
240	669.18453
242	672.43344
244	676.14848
246	679.6419
248	687.316
250	691.09005
252	693.97769
254	704.34392
256	707.27496
258	714.08953
260	716.07977
262	719.97072
264	719.62023
266	718.57898
268	722.32818
270	724.32661
272	721.77735
274	724.25948
276	723.38532
278	721.46305
280	716.81729
282	716.16727
284	718.19244
286	722.60328
288	726.76016
290	730.33632
292	729.93249
294	729.27428
296	734.20669
298	733.3515
300	734.29664
302	733.65831
304	727.79469
306	721.67466
308	716.1259
310	711.93381
312	712.4691
314	711.74656
316	706.37959
318	707.47348
320	709.19226
322	705.64683
324	702.65958
326	697.36751
328	693.86569
330	690.13546
332	682.92623
334	681.77641
336	682.14769
338	679.13937
340	675.4832
342	671.00075
344	669.51143
346	663.30061
348	663.29536
350	663.59272
352	660.81904
354	657.06767
356	655.00008
358	649.43144
