0	172.67632
2	172.84016
4	173.40736
6	173.78224
8	174.0976
10	174.74064
12	175.21932
14	175.57264
16	175.89368
18	176.28128
20	177.1114
22	177.33304
24	177.9016
26	177.7214
28	177.66324
30	177.08404
32	176.8422
34	176.7894
36	176.75068
38	176.58664
40	176.31468
42	176.67056
44	176.55296
46	176.20464
48	176.46988
50	176.38456
52	176.99992
54	175.6302
56	175.89524
58	175.63004
60	175.82904
62	175.50388
64	175.2274
66	175.64284
68	175.64392
70	175.49836
72	175.1724
74	174.46768
76	174.1198
78	173.96324
80	173.131
82	173.13776
84	173.26436
86	173.20376
88	172.17012
90	171.84344
92	171.13416
94	171.04288
96	170.70796
98	170.1036
100	170.06564
102	169.7914
104	169.53036
106	169.47728
108	169.54648
110	169.91084
112	169.86552
114	169.77044
116	169.3214
118	169.18968
120	168.5624
122	168.27508
124	168.2384
126	168.24352
128	168.26424
130	167.97664
132	168.3556
134	168.34652
136	168.0538
138	168.51532
140	168.69612
142	169.31712
144	168.3138
146	168.77352
148	168.66324
150	169.04724
152	169.15984
154	169.25044
156	169.71296
158	169.89724
160	169.98016
162	170.11868
164	170.0488
166	170.2832
168	170.45748
170	170.51268
172	171.19424
174	171.12252
176	172.67496
178	172.33488
180	172.67632
182	172.84016
184	173.40736
186	173.78224
188	174.0976
190	174.74064
192	175.21932
194	175.57264
196	175.89368
198	176.28128
200	177.1114
202	177.33304
204	177.9016
206	177.7214
208	177.66324
210	177.08404
212	176.8422
214	176.7894
216	176.75068
218	176.58664
220	176.31468
222	176.67056
224	176.55296
226	176.20464
228	176.46988
230	176.38456
232	176.99992
234	175.6302
236	175.89524
238	175.63004
240	175.82904
242	175.50388
244	175.2274
246	175.64284
248	175.64392
250	175.49836
252	175.1724
254	174.46768
256	174.1198
258	173.96324
260	173.131
262	173.13776
264	173.26436
266	173.20376
268	172.17012
270	171.84344
272	171.13416
274	171.04288
276	170.70796
278	170.1036
280	170.06564
282	169.7914
284	169.53036
286	169.47728
288	169.54648
290	169.91084
292	169.86552
294	169.77044
296	169.3214
298	169.18968
300	168.5624
302	168.27508
304	168.2384
306	168.24352
308	168.26424
310	167.97664
312	168.3556
314	168.34652
316	168.0538
318	168.51532
320	168.69612
322	169.31712
324	168.3138
326	168.77352
328	168.66324
330	169.04724
332	169.15984
334	169.25044
336	169.71296
338	169.89724
340	169.98016
342	170.11868
344	170.0488
346	170.2832
348	170.45748
350	170.51268
352	171.19424
354	171.12252
356	172.67496
358	172.33488
