 0.1562	0.1638	0.6875	-100
0.1875	0.195	0.625	-99
0.925	0.0781	0.7188	-98
0.2188	0.0938	0.6875	-97
0.1094	0.0938	0.7969	-96
0	0.125	0.875	-95
0.1406	0.0781	0.7812	-94
0	0.15	0.8438	-93
0.1094	0.1562	0.7344	-92
0.1094	0.25	0.6406	-91
0.1406	0.1562	0.625	-90
0.1406	0.1719	0.625	-89
0.1562	0.1094	0.6719	-88
0.0625	0.125	0.75	-87
0.0938	0.1094	0.7344	-86
0.1094	0.0781	0.75	-85
0.0469	0.225	0.7188	-84
0.1094	0.2344	0.6562	-83
0.1094	0.2344	0.6562	-82
0.0781	0.1562	0.7031	-81
0.0938	0.125	0.7188	-80
0.1094	0.125	0.7031	-79
0.0625	0.1406	0.7344	-78
0.0312	0.1094	0.7812	-77
0.0625	0.125	0.8125	-76
0.1094	0.125	0.7656	-75
0.0625	0.0938	0.7812	-74
0.0312	0.0469	0.8594	-73
0	0.15	0.8594	-72
0.0938	0.0938	0.8125	-71
0.11	0.11	0.7812	-70
0.0625	0.1094	0.8281	-69
0.0938	0.0312	0.8125	-68
0.1406	0.0781	0.7812	-67
0.0625	0.1094	0.7656	-66
0.0781	0.125	0.7344	-65
0.0938	0.1406	0.6875	-64
0.0625	0.1094	0.7344	-63
0.0469	0.125	0.8281	-62
0.1562	0.0781	0.7656	-61
0.0469	0.0469	0.8438	-60
0	0.125	0.875	-59
0.1875	0.0312	0.7188	-58
0.0938	0.2031	0.7031	-57
0.0781	0.125	0.7969	-56
0.08	0.1	0.8281	-55
0.1094	0.1406	0.75	-54
0.0938	0.0938	0.75	-53
0.1094	0.0938	0.7344	-52
0.1406	0.0938	0.7656	-51
0.0312	0.1562	0.8125	-50
0.0312	0.1719	0.7344	-49
0.0938	0.1562	0.6875	-48
0.0938	0.125	0.7188	-47
0.1406	0.0938	0.7031	-46
0.0625	0.0938	0.7812	-45
0.125	0.1094	0.7656	-44
0.0625	0.0781	0.7812	-43
0.0938	0.0625	0.7656	-42
0.0312	0.1094	0.7969	-41
0.0312	0.1094	0.7969	-40
0.0625	0.1406	0.7344	-39
0.0625	0.1562	0.7188	-38
0.0312	0.1875	0.7812	-37
0.0781	0.1094	0.7344	-36
0.0469	0.1406	0.75	-35
0.0312	0.1406	0.7656	-34
0.0312	0.0938	0.8125	-33
0.0469	0.1406	0.8125	-32
0.0781	0.1094	0.8125	-31
0.0469	0.1719	0.7812	-30
0.0625	0.0469	0.8125	-29
0	0.1	0.9062	-28
0.0781	0.0312	0.8281	-27
0.1094	0.1094	0.7812	-26
0.0938	0.0938	0.75	-25
0.0938	0.0938	0.8125	-24
0.1094	0.1406	0.75	-23
0.0938	0.0938	0.7344	-22
0.1094	0.0938	0.7031	-21
0.0938	0.1094	0.7969	-20
0.1094	0.0625	0.7656	-19
0.0625	0.1094	0.8281	-18
0.0938	0.1094	0.7969	-17
0.1562	0.0469	0.7188	-16
0.1	0.11	0.7969	-15
0.0938	0.0312	0.8125	-14
0.0781	0.1719	0.75	-13
0.0781	0.1719	0.75	-12
0.0938	0.1094	0.7344	-11
0.0312	0.1562	0.8125	-10
0.0469	0.1094	0.8438	-9
0.0156	0.0625	0.8438	-8
0.1406	0.0781	0.7812	-7
0.0625	0.0938	0.8438	-6
0.0781	0.0781	0.8438	-5
0.0781	0.0781	0.8438	-4
0.1	0.12	0.7812	-3
0.15	0.1	0.75	-2
0.2656	0.1406	0.5938	-1
0.1719	0.0469	0.7188	0
0.25	0.0781	0.6094	1
0.125	0.1094	0.7031	2
0.1562	0.1094	0.6719	3
0.2656	0.1094	0.5469	4
0.125	0.1719	0.625	5
0.2812	0.0469	0.5938	6
0.125	0.1094	0.7031	7
0.2188	0.1094	0.6719	8
0.2188	0.0938	0.6875	9
0.1406	0.1094	0.75	10
