1	-106.7630685	32.55070852	4
2	-106.7630735	32.55070704	5
3	-106.7630785	32.55070555	5
4	-106.7630671	32.55070509	5
5	-106.7630835	32.55070407	5
6	-106.7630721	32.55070361	5
7	-106.7630885	32.55070259	5
8	-106.7630771	32.55070213	5
9	-106.7630657	32.55070166	4
10	-106.7630934	32.55070111	5
11	-106.7630821	32.55070065	5
12	-106.7630707	32.55070018	5
13	-106.7630984	32.55069963	5
14	-106.763087	32.55069916	5
15	-106.7630756	32.5506987	5
16	-106.7630642	32.55069823	5
17	-106.7631034	32.55069815	5
18	-106.763092	32.55069768	5
19	-106.7630806	32.55069722	5
20	-106.7630692	32.55069675	4
21	-106.7631084	32.55069667	5
22	-106.763097	32.5506962	5
23	-106.7630856	32.55069574	4
24	-106.7630742	32.55069527	4
25	-106.7631134	32.55069518	3
26	-106.7630628	32.55069481	4
27	-106.763102	32.55069472	5
28	-106.7630906	32.55069425	5
29	-106.7630792	32.55069379	4
30	-106.7631184	32.5506937	3
31	-106.7630678	32.55069332	4
32	-106.763107	32.55069324	5
33	-106.7630956	32.55069277	5
34	-106.7630842	32.55069231	5
35	-106.7631234	32.55069222	2
36	-106.7630728	32.55069184	4
37	-106.763112	32.55069176	3
38	-106.7630614	32.55069138	3
39	-106.7631006	32.55069129	5
40	-106.7630892	32.55069083	5
41	-106.7631283	32.55069074	2
42	-106.7630778	32.55069036	5
43	-106.7631169	32.55069027	5
44	-106.7630664	32.5506899	3
45	-106.7631055	32.55068981	5
46	-106.7630941	32.55068934	5
47	-106.7631333	32.55068926	3
48	-106.7630827	32.55068888	5
49	-106.7631219	32.55068879	4
50	-106.7630713	32.55068841	5
51	-106.7631105	32.55068833	5
52	-106.76306	32.55068795	3
53	-106.7630991	32.55068786	5
54	-106.7631383	32.55068778	2
55	-106.7630877	32.5506874	4
56	-106.7631269	32.55068731	3
57	-106.7630763	32.55068693	5
58	-106.7631155	32.55068685	4
59	-106.7630649	32.55068647	2
60	-106.7631041	32.55068638	5
61	-106.7631433	32.55068629	4
62	-106.7630927	32.55068592	5
63	-106.7631319	32.55068583	2
64	-106.7630813	32.55068545	5
65	-106.7631205	32.55068536	3
66	-106.7630699	32.55068499	3
67	-106.7631091	32.5506849	4
68	-106.7631483	32.55068481	5
69	-106.7630585	32.55068452	3
70	-106.7630977	32.55068443	5
71	-106.7631369	32.55068435	3
72	-106.7630863	32.55068397	4
73	-106.7631255	32.55068388	4
74	-106.7630749	32.55068351	4
75	-106.7631141	32.55068342	3
76	-106.7631533	32.55068333	5
77	-106.7630635	32.55068304	3
78	-106.7631027	32.55068295	4
79	-106.7631419	32.55068287	5
80	-106.7630913	32.55068249	5
81	-106.7631305	32.5506824	4
82	-106.7630799	32.55068202	5
83	-106.7631191	32.55068194	2
84	-106.7631582	32.55068185	5
85	-106.7630685	32.55068156	4
86	-106.7631077	32.55068147	5
87	-106.7631468	32.55068138	4
88	-106.7630571	32.55068109	3
89	-106.7630963	32.55068101	5
90	-106.7631354	32.55068092	5
91	-106.7630849	32.55068054	5
92	-106.763124	32.55068045	5
93	-106.7631632	32.55068037	5
94	-106.7630735	32.55068008	4
95	-106.7631127	32.55067999	4
96	-106.7631518	32.5506799	5
97	-106.7630621	32.55067961	2
98	-106.7631013	32.55067953	5
99	-106.7631404	32.55067944	5
100	-106.7630899	32.55067906	5
101	-106.763129	32.55067897	5
102	-106.7631682	32.55067889	5
103	-106.7630785	32.5506786	5
104	-106.7631176	32.55067851	5
105	-106.7631568	32.55067842	5
106	-106.7630671	32.55067813	4
107	-106.7631062	32.55067804	5
108	-106.7631454	32.55067796	5
109	-106.7630557	32.55067767	4
110	-106.7630948	32.55067758	5
111	-106.763134	32.55067749	5
112	-106.7631732	32.5506774	5
113	-106.7630834	32.55067711	5
114	-106.7631226	32.55067703	5
115	-106.7631618	32.55067694	5
116	-106.763072	32.55067665	5
117	-106.7631112	32.55067656	5
118	-106.7631504	32.55067648	5
119	-106.7630606	32.55067618	3
120	-106.7630998	32.5506761	5
121	-106.763139	32.55067601	5
122	-106.7631782	32.55067592	5
123	-106.7630884	32.55067563	5
124	-106.7631276	32.55067555	5
125	-106.7631668	32.55067546	5
126	-106.763077	32.55067517	5
127	-106.7631162	32.55067508	5
128	-106.7631554	32.55067499	5
129	-106.7630656	32.5506747	4
130	-106.7631048	32.55067462	5
131	-106.763144	32.55067453	5
132	-106.7631832	32.55067444	5
133	-106.7630542	32.55067424	4
134	-106.7630934	32.55067415	5
135	-106.7631326	32.55067406	5
136	-106.7631718	32.55067398	4
137	-106.763082	32.55067369	5
138	-106.7631212	32.5506736	5
139	-106.7631604	32.55067351	5
140	-106.7630706	32.55067322	5
141	-106.7631098	32.55067313	5
142	-106.763149	32.55067305	5
143	-106.7631881	32.55067296	4
144	-106.7630592	32.55067276	5
145	-106.7630984	32.55067267	5
146	-106.7631376	32.55067258	5
147	-106.7631767	32.5506725	5
148	-106.763087	32.5506722	5
149	-106.7631262	32.55067212	5
150	-106.7631653	32.55067203	5
151	-106.7630756	32.55067174	5
152	-106.7631148	32.55067165	5
153	-106.763154	32.55067157	5
154	-106.7631931	32.55067148	5
155	-106.7630642	32.55067128	5
156	-106.7631034	32.55067119	5
157	-106.7631426	32.5506711	5
158	-106.7631817	32.55067101	4
159	-106.7630528	32.55067081	4
160	-106.763092	32.55067072	4
161	-106.7631312	32.55067064	5
162	-106.7631703	32.55067055	5
163	-106.7630806	32.55067026	5
164	-106.7631198	32.55067017	4
165	-106.7631589	32.55067008	5
166	-106.7631981	32.55067	5
167	-106.7630692	32.55066979	5
168	-106.7631084	32.55066971	5
169	-106.7631475	32.55066962	5
170	-106.7631867	32.55066953	5
171	-106.7630578	32.55066933	5
172	-106.763097	32.55066924	5
173	-106.7631361	32.55066915	5
174	-106.7631753	32.55066907	4
175	-106.7630856	32.55066878	4
176	-106.7631247	32.55066869	5
177	-106.7631639	32.5506686	5
178	-106.7632031	32.55066852	5
179	-106.7630742	32.55066831	5
180	-106.7631133	32.55066822	5
181	-106.7631525	32.55066814	5
182	-106.7631917	32.55066805	5
183	-106.7630628	32.55066785	5
184	-106.7631019	32.55066776	5
185	-106.7631411	32.55066767	5
186	-106.7631803	32.55066759	5
187	-106.7630514	32.55066738	4
188	-106.7630905	32.5506673	5
189	-106.7631297	32.55066721	5
190	-106.7631689	32.55066712	5
191	-106.7632081	32.55066703	4
192	-106.7630792	32.55066683	5
193	-106.7631183	32.55066674	5
194	-106.7631575	32.55066666	5
195	-106.7631967	32.55066657	5
196	-106.7630678	32.55066637	5
197	-106.7631069	32.55066628	5
198	-106.7631461	32.55066619	5
199	-106.7631853	32.5506661	5
200	-106.7630564	32.5506659	5
201	-106.7630955	32.55066581	5
202	-106.7631347	32.55066573	5
203	-106.7631739	32.55066564	5
204	-106.7632131	32.55066555	5
205	-106.7630841	32.55066535	5
206	-106.7631233	32.55066526	5
207	-106.7631625	32.55066517	5
208	-106.7632017	32.55066509	4
209	-106.7630727	32.55066488	5
