0.0938	0.0625	0.8438	-100
0.1562	0.0469	0.7969	-99
0.1094	0.0625	0.8281	-98
0.0938	0.0625	0.8438	-97
0.1094	0.1562	0.7031	-96
0.1094	0.1562	0.7031	-95
0.1719	0.1094	0.6875	-94
0.15	0	0.8594	-93
0.15	0	0.9531	-92
0.1406	0.0781	0.7812	-91
0.0625	0.0781	0.8281	-90
0.1719	0.0938	0.7031	-89
0.1562	0.0938	0.7188	-88
0.15	0	0.8438	-87
0.0469	0.0781	0.875	-86
0	0.15	0.9219	-85
0.0312	0.0469	0.9219	-84
0	0.06	0.9375	-83
0.0312	0.0312	0.9219	-82
0	0.04	0.9531	-81
0.1406	0.0781	0.7656	-80
0.0938	0.0625	0.8438	-79
0.125	0.0469	0.8125	-78
0.125	0.0625	0.8125	-77
0	0.12	0.8594	-76
0.1406	0.0469	0.8125	-75
0.2031	0.0625	0.7344	-74
0.2188	0.0781	0.6875	-73
0.1875	0.0625	0.7344	-72
0.1562	0.0625	0.7656	-71
0.12	0	0.9062	-70
0.0469	0.0312	0.9219	-69
0.125	0.0469	0.8281	-68
0.12	0	0.8438	-67
0.0781	0.0312	0.8906	-66
0.1406	0.0312	0.8281	-65
0.12	0	0.8594	-64
0.1406	0.0312	0.8281	-63
0	0.12	0.9062	-62
0.0781	0.0625	0.8594	-61
0.125	0.0625	0.7969	-60
0.1562	0.0938	0.7344	-59
0.2344	0.0938	0.6562	-58
0.1875	0.0469	0.75	-57
0.125	0.0469	0.8281	-56
0.0781	0.0312	0.8906	-55
0.0938	0.0312	0.875	-54
0.0938	0.0469	0.8594	-53
0.25	0.0312	0.7188	-52
0.1094	0.0469	0.8438	-51
0.1094	0.0938	0.7812	-50
0.0469	0.1406	0.7969	-49
0.125	0.1719	0.6875	-48
0.125	0.1719	0.6875	-47
0.0781	0.0781	0.8281	-46
0.0781	0.0469	0.875	-45
0.07	0	0.9375	-44
0	0.07	0.9375	-43
0.0312	0.0312	0.9219	-42
0.12	0	0.875	-41
0.0938	0.0312	0.8594	-40
0.0469	0.0781	0.8594	-39
0.0469	0.125	0.8125	-38
0.0781	0.1094	0.7969	-37
0.0938	0.0312	0.8594	-36
0	0.05	0.9531	-35
0.0625	0.0938	0.8438	-34
0.0938	0.2031	0.6875	-33
0.0938	0.2031	0.6875	-32
0.0625	0.3281	0.5938	-31
0.125	0.2812	0.5781	-30
0.0781	0.3594	0.5469	-29
0.0781	0.3281	0.5781	-28
0.125	0.1719	0.7031	-27
0.0469	0.0938	0.8438	-26
0.0625	0.0781	0.8594	-25
0	0.04	0.9688	-24
0	0.07	0.9375	-23
0.11	0	0.8906	-22
0.0469	0.0312	0.9219	-21
0.0625	0.0312	0.9062	-20
0.0312	0.0312	0.9375	-19
0.0469	0.0312	0.9219	-18
0.0312	0.0312	0.9375	-17
0	0.08	0.9219	-16
0.0469	0.0312	0.9062	-15
0.1094	0.0625	0.8281	-14
0.1094	0.1406	0.7344	-13
0.1719	0.1562	0.6562	-12
0.125	0.1719	0.6875	-11
0.0781	0.1406	0.7656	-10
0.0469	0.0469	0.8906	-9
0.0469	0.0469	0.9062	-8
0.0625	0.0312	0.9062	-7
0.07	0.04	0.8906	-6
0.0469	0.125	0.8281	-5
0.0781	0.1094	0.7969	-4
0.0625	0.0625	0.8594	-3
0.0469	0.0625	0.8906	-2
0	0.1	0.9062	-1
0	0.08	0.9219	0
0.1562	0.0781	0.75	1
0.125	0.0625	0.7969	2
0.0938	0.1094	0.7812	3
0.2188	0.1094	0.6562	4
0.1406	0.1562	0.6875	5
0.1719	0.1406	0.6719	6
0.125	0.1562	0.7031	7
0.0625	0.1875	0.7344	8
0.1562	0.1562	0.6719	9
0.1719	0.1562	0.6562	10
0.2656	0.0938	0.625	11
0.2188	0.0469	0.7344	12
0.2812	0.0312	0.6875	13
0.1875	0.0312	0.7812	14
0.1719	0.0938	0.7344	15
0.125	0.0625	0.8125	16
0.1562	0.0625	0.7656	17
0.0625	0.0781	0.8438	18
0.0938	0.0469	0.8438	19
0.0938	0.0625	0.8438	20
0.125	0.0312	0.8438	21
0.1406	0.0469	0.7969	22
0.1094	0.0469	0.8281	23
0.0469	0.0312	0.9219	24
0.2031	0.0312	0.7656	25
0.125	0.0781	0.7969	26
0.125	0.0625	0.8125	27
0.0938	0.0625	0.8438	28
0.0625	0.0625	0.875	29
0.0938	0.0469	0.8438	30
0.125	0.0469	0.8125	31
0.1875	0.1562	0.6406	32
0.125	0.0938	0.7656	33
0.1094	0.0781	0.8125	34
0.1719	0.0938	0.7188	35
0.0781	0.1094	0.7969	36
0.1406	0.1406	0.7031	37
0.1094	0.1875	0.6875	38
0.1094	0.2344	0.6406	39
0.125	0.1562	0.7031	40
0.125	0.1562	0.7031	41
0.0938	0.1875	0.7031	42
0.125	0.1562	0.7031	43
0.0469	0.125	0.8125	44
0.125	0.0625	0.8125	45
0.0781	0.0312	0.8906	46
0.0938	0.0469	0.8594	47
0.05	0.15	0.7969	48
0.0312	0.0469	0.9062	49
0.0938	0.0469	0.8438	50
0.1719	0.0469	0.7812	51
0.2031	0.0625	0.7188	52
0.125	0.0781	0.7812	53
0.1875	0.0625	0.75	54
0.2031	0.0781	0.7031	55
0.125	0.0781	0.7969	56
0.1562	0.0469	0.7812	57
0.2188	0.0781	0.6875	58
0.2812	0.0938	0.625	59
0.2656	0.1719	0.5469	60
0.2656	0.1094	0.6094	61
0.2031	0.0781	0.7031	62
0.2344	0.0469	0.7031	63
0.2969	0.0469	0.6406	64
0.125	0.125	0.7344	65
0.2656	0.125	0.6094	66
0.2812	0.0625	0.6562	67
0.25	0.0469	0.6875	68
0.2188	0.0938	0.6719	69
0.3125	0.125	0.5469	70
0.1406	0.1875	0.6562	71
0.1719	0.1406	0.6719	72
0.2656	0.0625	0.6719	73
0.1719	0.0469	0.7812	74
0.125	0.0469	0.8281	75
0.0938	0.125	0.7656	76
0.2188	0.0938	0.6875	77
0.1562	0.0625	0.7656	78
0.0938	0.1719	0.7188	79
0.125	0.125	0.7344	80
0.1875	0.125	0.6719	81
0.1562	0.1562	0.6719	82
0.1562	0.1562	0.6719	83
0.1875	0.0938	0.7031	84
0.1406	0.1406	0.7031	85
0.1406	0.1562	0.6875	86
0.1094	0.0781	0.8125	87
0.1562	0.1094	0.7344	88
0.1875	0.0781	0.7188	89
0.1562	0.1719	0.6719	90
0.2188	0.1562	0.6094	91
0.2188	0.1562	0.6094	92
0.1875	0.125	0.6719	93
0.1875	0.0625	0.75	94
0.1719	0.1094	0.7188	95
0.1875	0.0938	0.7031	96
0.1406	0.125	0.7188	97
0.1406	0.1406	0.7031	98
0.1562	0.0938	0.7344	99
