0	188.79168
2	188.742225
4	188.738795
6	188.527255
8	188.27627
10	188.210435
12	188.068615
14	188.02679
16	188.02679
18	188.068615
20	188.210435
22	188.27627
24	188.527255
26	188.738795
28	188.742225
30	188.79168
32	188.828605
34	188.84019
36	188.840855
38	188.99167
40	189.003745
42	189.013615
44	189.062685
46	189.07588
48	189.118615
50	189.122325
52	189.231595
54	189.240205
56	189.27174
58	189.35896
60	189.50547
62	189.53858
64	189.76692
66	189.79296
68	189.90615
70	189.964705
72	189.981995
74	190.220695
76	190.320655
78	190.34211
80	190.37508
82	190.816255
84	190.93032
86	190.93991
88	191.088135
90	191.469495
92	191.51608
94	191.83591
96	192.0926
98	192.121055
100	192.14356
102	192.196935
104	193.40062
106	193.40062
108	192.196935
110	192.14356
112	192.121055
114	192.0926
116	191.83591
118	191.51608
120	191.469495
122	191.088135
124	190.93991
126	190.93032
128	190.816255
130	190.37508
132	190.34211
134	190.320655
136	190.220695
138	189.981995
140	189.964705
142	189.90615
144	189.79296
146	189.76692
148	189.53858
150	189.50547
152	189.35896
154	189.27174
156	189.240205
158	189.231595
160	189.122325
162	189.118615
164	189.07588
166	189.062685
168	189.013615
170	189.003745
172	188.99167
174	188.840855
176	188.84019
178	188.828605
180	188.79168
182	188.742225
184	188.738795
186	188.527255
188	188.27627
190	188.210435
192	188.068615
194	188.02679
196	188.02679
198	188.068615
200	188.210435
202	188.27627
204	188.527255
206	188.738795
208	188.742225
210	188.79168
212	188.828605
214	188.84019
216	188.840855
218	188.99167
220	189.003745
222	189.013615
224	189.062685
226	189.07588
228	189.118615
230	189.122325
232	189.231595
234	189.240205
236	189.27174
238	189.35896
240	189.50547
242	189.53858
244	189.76692
246	189.79296
248	189.90615
250	189.964705
252	189.981995
254	190.220695
256	190.320655
258	190.34211
260	190.37508
262	190.816255
264	190.93032
266	190.93991
268	191.088135
270	191.469495
272	191.51608
274	191.83591
276	192.0926
278	192.121055
280	192.14356
282	192.196935
284	193.40062
286	193.40062
288	192.196935
290	192.14356
292	192.121055
294	192.0926
296	191.83591
298	191.51608
300	191.469495
302	191.088135
304	190.93991
306	190.93032
308	190.816255
310	190.37508
312	190.34211
314	190.320655
316	190.220695
318	189.981995
320	189.964705
322	189.90615
324	189.79296
326	189.76692
328	189.53858
330	189.50547
332	189.35896
334	189.27174
336	189.240205
338	189.231595
340	189.122325
342	189.118615
344	189.07588
346	189.062685
348	189.013615
350	189.003745
352	188.99167
354	188.840855
356	188.84019
358	188.828605
